Part, Rownumber, Seat, Error, Easy
52, 337, 4, false, hard
52, 338, 0, , hard
52, 339, 1, , hard
52, 340, 2, , hard
52, 341, 3, , hard
52, 342, 4, false, hard
52, 343, 0, , hard
52, 344, 1, , hard
52, 345, 2, , hard
52, 346, 3, , hard
52, 347, 4, false, hard
52, 348, 0, , hard
52, 349, 1, , hard
52, 350, 2, , hard
52, 351, 3, , hard
52, 352, 4, false, hard
130, 203, 0, , easy
130, 204, 1, , easy
130, 205, 2, , easy
130, 206, 3, , easy
130, 207, 4, true, easy
130, 208, 0, , easy
130, 209, 1, , easy
130, 210, 2, , easy
130, 211, 3, , easy
130, 212, 4, false, easy
130, 213, 0, , easy
130, 214, 1, , easy
130, 215, 2, , easy
130, 216, 3, , easy
130, 217, 4, true, easy
130, 218, 0, , easy
130, 219, 1, , easy
130, 220, 2, , easy
130, 221, 3, , easy
130, 222, 4, false, easy
130, 223, 0, , easy
130, 224, 1, , easy
130, 225, 2, , easy
130, 226, 3, , easy
130, 227, 4, true, easy
130, 228, 0, , easy
130, 229, 1, , easy
130, 230, 2, , easy
130, 231, 3, , easy
130, 232, 4, true, easy
130, 233, 0, , easy
130, 234, 1, , easy
130, 235, 2, , easy
130, 236, 3, , easy
130, 237, 4, true, easy
130, 238, 0, , easy
130, 239, 1, , easy
130, 240, 2, , easy
130, 241, 3, , easy
130, 242, 4, true, easy
130, 243, 0, , easy
130, 244, 1, , easy
130, 245, 2, , easy
130, 246, 3, , easy
130, 247, 4, false, easy
130, 248, 0, , easy
130, 249, 1, , easy
130, 250, 2, , easy
130, 251, 3, , easy
130, 252, 4, true, easy
130, 253, 0, , easy
130, 254, 1, , easy
130, 255, 2, , easy
130, 256, 3, , easy
130, 257, 4, true, easy
130, 258, 0, , easy
130, 259, 1, , easy
130, 260, 2, , easy
130, 261, 3, , easy
130, 262, 4, true, easy
130, 263, 0, , easy
130, 264, 1, , easy
130, 265, 2, , easy
130, 266, 3, , easy
130, 267, 4, false, easy
130, 268, 0, , easy
130, 269, 1, , easy
130, 270, 2, , easy
130, 271, 3, , easy
130, 272, 4, true, easy
130, 273, 0, , easy
130, 274, 1, , easy
130, 275, 2, , easy
130, 276, 3, , easy
130, 277, 4, true, easy
130, 278, 0, , hard
130, 279, 1, , hard
130, 280, 2, , hard
130, 281, 3, , hard
130, 282, 4, false, hard
130, 283, 0, , hard
130, 284, 1, , hard
130, 285, 2, , hard
130, 286, 3, , hard
130, 287, 4, false, hard
130, 288, 0, , hard
130, 289, 1, , hard
130, 290, 2, , hard
130, 291, 3, , hard
130, 292, 4, false, hard
130, 293, 0, , hard
130, 294, 1, , hard
130, 295, 2, , hard
130, 296, 3, , hard
130, 297, 4, false, hard
130, 298, 0, , hard
130, 299, 1, , hard
130, 300, 2, , hard
130, 301, 3, , hard
130, 302, 4, false, hard
130, 303, 0, , hard
130, 304, 1, , hard
130, 305, 2, , hard
130, 306, 3, , hard
130, 307, 4, false, hard
130, 308, 0, , hard
130, 309, 1, , hard
130, 310, 2, , hard
130, 311, 3, , hard
130, 312, 4, false, hard
130, 313, 0, , hard
130, 314, 1, , hard
130, 315, 2, , hard
130, 316, 3, , hard
130, 317, 4, false, hard
130, 318, 0, , hard
130, 319, 1, , hard
130, 320, 2, , hard
130, 321, 3, , hard
130, 322, 4, false, hard
130, 323, 0, , hard
130, 324, 1, , hard
130, 325, 2, , hard
130, 326, 3, , hard
130, 327, 4, false, hard
130, 328, 0, , hard
130, 329, 1, , hard
130, 330, 2, , hard
130, 331, 3, , hard
130, 332, 4, false, hard
130, 333, 0, , hard
130, 334, 1, , hard
130, 335, 2, , hard
130, 336, 3, , hard
130, 337, 4, false, hard
130, 338, 0, , hard
130, 339, 1, , hard
130, 340, 2, , hard
130, 341, 3, , hard
130, 342, 4, false, hard
130, 343, 0, , hard
130, 344, 1, , hard
130, 345, 2, , hard
130, 346, 3, , hard
130, 347, 4, false, hard
130, 348, 0, , hard
130, 349, 1, , hard
130, 350, 2, , hard
130, 351, 3, , hard
130, 352, 4, false, hard
131, 28, 0, , easy
131, 29, 1, , easy
131, 30, 2, , easy
131, 31, 3, , easy
131, 32, 4, false, easy
131, 33, 0, , easy
131, 34, 1, , easy
131, 35, 2, , easy
131, 36, 3, , easy
131, 37, 4, true, easy
131, 38, 0, , easy
131, 39, 1, , easy
131, 40, 2, , easy
131, 41, 3, , easy
131, 42, 4, false, easy
131, 43, 0, , easy
131, 44, 1, , easy
131, 45, 2, , easy
131, 46, 3, , easy
131, 47, 4, true, easy
131, 48, 0, , easy
131, 49, 1, , easy
131, 50, 2, , easy
131, 51, 3, , easy
131, 52, 4, false, easy
131, 53, 0, , easy
131, 54, 1, , easy
131, 55, 2, , easy
131, 56, 3, , easy
131, 57, 4, true, easy
131, 58, 0, , easy
131, 59, 1, , easy
131, 60, 2, , easy
131, 61, 3, , easy
131, 62, 4, false, easy
131, 63, 0, , easy
131, 64, 1, , easy
131, 65, 2, , easy
131, 66, 3, , easy
131, 67, 4, false, easy
131, 68, 0, , easy
131, 69, 1, , easy
131, 70, 2, , easy
131, 71, 3, , easy
131, 72, 4, true, easy
131, 73, 0, , easy
131, 74, 1, , easy
131, 75, 2, , easy
131, 76, 3, , easy
131, 77, 4, false, easy
131, 78, 0, , easy
131, 79, 1, , easy
131, 80, 2, , easy
131, 81, 3, , easy
131, 82, 4, false, easy
131, 83, 0, , easy
131, 84, 1, , easy
131, 85, 2, , easy
131, 86, 3, , easy
131, 87, 4, false, easy
131, 88, 0, , easy
131, 89, 1, , easy
131, 90, 2, , easy
131, 91, 3, , easy
131, 92, 4, false, easy
131, 93, 0, , easy
131, 94, 1, , easy
131, 95, 2, , easy
131, 96, 3, , easy
131, 97, 4, false, easy
131, 98, 0, , easy
131, 99, 1, , easy
131, 100, 2, , easy
131, 101, 3, , easy
131, 102, 4, false, easy
131, 103, 0, , hard
131, 104, 1, , hard
131, 105, 2, , hard
131, 106, 3, , hard
131, 107, 4, false, hard
131, 108, 0, , hard
131, 109, 1, , hard
131, 110, 2, , hard
131, 111, 3, , hard
131, 112, 4, false, hard
131, 113, 0, , hard
131, 114, 1, , hard
131, 115, 2, , hard
131, 116, 3, , hard
131, 117, 4, false, hard
131, 118, 0, , hard
131, 119, 1, , hard
131, 120, 2, , hard
131, 121, 3, , hard
131, 122, 4, false, hard
131, 123, 0, , hard
131, 124, 1, , hard
131, 125, 2, , hard
131, 126, 3, , hard
131, 127, 4, false, hard
131, 128, 0, , hard
131, 129, 1, , hard
131, 130, 2, , hard
131, 131, 3, , hard
131, 132, 4, false, hard
131, 133, 0, , hard
131, 134, 1, , hard
131, 135, 2, , hard
131, 136, 3, , hard
131, 137, 4, false, hard
131, 138, 0, , hard
131, 139, 1, , hard
131, 140, 2, , hard
131, 141, 3, , hard
131, 142, 4, false, hard
131, 143, 0, , hard
131, 144, 1, , hard
131, 145, 2, , hard
131, 146, 3, , hard
131, 147, 4, false, hard
131, 148, 0, , hard
131, 149, 1, , hard
131, 150, 2, , hard
131, 151, 3, , hard
131, 152, 4, false, hard
131, 153, 0, , hard
131, 154, 1, , hard
131, 155, 2, , hard
131, 156, 3, , hard
131, 157, 4, false, hard
131, 158, 0, , hard
131, 159, 1, , hard
131, 160, 2, , hard
131, 161, 3, , hard
131, 162, 4, false, hard
131, 163, 0, , hard
131, 164, 1, , hard
131, 165, 2, , hard
131, 166, 3, , hard
131, 167, 4, false, hard
131, 168, 0, , hard
131, 169, 1, , hard
131, 170, 2, , hard
131, 171, 3, , hard
131, 172, 4, false, hard
131, 173, 0, , hard
131, 174, 1, , hard
131, 175, 2, , hard
131, 176, 3, , hard
131, 177, 4, false, hard
132, 203, 0, , easy
132, 204, 1, , easy
132, 205, 2, , easy
132, 206, 3, , easy
132, 207, 4, false, easy
132, 208, 0, , easy
132, 209, 1, , easy
132, 210, 2, , easy
132, 211, 3, , easy
132, 212, 4, false, easy
132, 213, 0, , easy
132, 214, 1, , easy
132, 215, 2, , easy
132, 216, 3, , easy
132, 217, 4, false, easy
132, 218, 0, , easy
132, 219, 1, , easy
132, 220, 2, , easy
132, 221, 3, , easy
132, 222, 4, true, easy
132, 223, 0, , easy
132, 224, 1, , easy
132, 225, 2, , easy
132, 226, 3, , easy
132, 227, 4, false, easy
132, 228, 0, , easy
132, 229, 1, , easy
132, 230, 2, , easy
132, 231, 3, , easy
132, 232, 4, true, easy
132, 233, 0, , easy
132, 234, 1, , easy
132, 235, 2, , easy
132, 236, 3, , easy
132, 237, 4, false, easy
132, 238, 0, , easy
132, 239, 1, , easy
132, 240, 2, , easy
132, 241, 3, , easy
132, 242, 4, false, easy
132, 243, 0, , easy
132, 244, 1, , easy
132, 245, 2, , easy
132, 246, 3, , easy
132, 247, 4, true, easy
132, 248, 0, , easy
132, 249, 1, , easy
132, 250, 2, , easy
132, 251, 3, , easy
132, 252, 4, false, easy
132, 253, 0, , easy
132, 254, 1, , easy
132, 255, 2, , easy
132, 256, 3, , easy
132, 257, 4, true, easy
132, 258, 0, , easy
132, 259, 1, , easy
132, 260, 2, , easy
132, 261, 3, , easy
132, 262, 4, true, easy
132, 263, 0, , easy
132, 264, 1, , easy
132, 265, 2, , easy
132, 266, 3, , easy
132, 267, 4, false, easy
132, 268, 0, , easy
132, 269, 1, , easy
132, 270, 2, , easy
132, 271, 3, , easy
132, 272, 4, true, easy
132, 273, 0, , easy
132, 274, 1, , easy
132, 275, 2, , easy
132, 276, 3, , easy
132, 277, 4, false, easy
132, 278, 0, , hard
132, 279, 1, , hard
132, 280, 2, , hard
132, 281, 3, , hard
132, 282, 4, false, hard
132, 283, 0, , hard
132, 284, 1, , hard
132, 285, 2, , hard
132, 286, 3, , hard
132, 287, 4, false, hard
132, 288, 0, , hard
132, 289, 1, , hard
132, 290, 2, , hard
132, 291, 3, , hard
132, 292, 4, false, hard
132, 293, 0, , hard
132, 294, 1, , hard
132, 295, 2, , hard
132, 296, 3, , hard
132, 297, 4, false, hard
132, 298, 0, , hard
132, 299, 1, , hard
132, 300, 2, , hard
132, 301, 3, , hard
132, 302, 4, false, hard
132, 303, 0, , hard
132, 304, 1, , hard
132, 305, 2, , hard
132, 306, 3, , hard
132, 307, 4, false, hard
132, 308, 0, , hard
132, 309, 1, , hard
132, 310, 2, , hard
132, 311, 3, , hard
132, 312, 4, true, hard
132, 313, 0, , hard
132, 314, 1, , hard
132, 315, 2, , hard
132, 316, 3, , hard
132, 317, 4, false, hard
132, 318, 0, , hard
132, 319, 1, , hard
132, 320, 2, , hard
132, 321, 3, , hard
132, 322, 4, false, hard
132, 323, 0, , hard
132, 324, 1, , hard
132, 325, 2, , hard
132, 326, 3, , hard
132, 327, 4, false, hard
132, 328, 0, , hard
132, 329, 1, , hard
132, 330, 2, , hard
132, 331, 3, , hard
132, 332, 4, false, hard
132, 333, 0, , hard
132, 334, 1, , hard
132, 335, 2, , hard
132, 336, 3, , hard
132, 337, 4, false, hard
132, 338, 0, , hard
132, 339, 1, , hard
132, 340, 2, , hard
132, 341, 3, , hard
132, 342, 4, false, hard
132, 343, 0, , hard
132, 344, 1, , hard
132, 345, 2, , hard
132, 346, 3, , hard
132, 347, 4, false, hard
132, 348, 0, , hard
132, 349, 1, , hard
132, 350, 2, , hard
132, 351, 3, , hard
132, 352, 4, false, hard
133, 28, 0, , easy
133, 29, 1, , easy
133, 30, 2, , easy
133, 31, 3, , easy
133, 32, 4, false, easy
133, 33, 0, , easy
133, 34, 1, , easy
133, 35, 2, , easy
133, 36, 3, , easy
133, 37, 4, false, easy
133, 38, 0, , easy
133, 39, 1, , easy
133, 40, 2, , easy
133, 41, 3, , easy
133, 42, 4, true, easy
133, 43, 0, , easy
133, 44, 1, , easy
133, 45, 2, , easy
133, 46, 3, , easy
133, 47, 4, false, easy
133, 48, 0, , easy
133, 49, 1, , easy
133, 50, 2, , easy
133, 51, 3, , easy
133, 52, 4, true, easy
133, 53, 0, , easy
133, 54, 1, , easy
133, 55, 2, , easy
133, 56, 3, , easy
133, 57, 4, true, easy
133, 58, 0, , easy
133, 59, 1, , easy
133, 60, 2, , easy
133, 61, 3, , easy
133, 62, 4, true, easy
133, 63, 0, , easy
133, 64, 1, , easy
133, 65, 2, , easy
133, 66, 3, , easy
133, 67, 4, true, easy
133, 68, 0, , easy
133, 69, 1, , easy
133, 70, 2, , easy
133, 71, 3, , easy
133, 72, 4, false, easy
133, 73, 0, , easy
133, 74, 1, , easy
133, 75, 2, , easy
133, 76, 3, , easy
133, 77, 4, true, easy
133, 78, 0, , easy
133, 79, 1, , easy
133, 80, 2, , easy
133, 81, 3, , easy
133, 82, 4, false, easy
133, 83, 0, , easy
133, 84, 1, , easy
133, 85, 2, , easy
133, 86, 3, , easy
133, 87, 4, true, easy
133, 88, 0, , easy
133, 89, 1, , easy
133, 90, 2, , easy
133, 91, 3, , easy
133, 92, 4, false, easy
133, 93, 0, , easy
133, 94, 1, , easy
133, 95, 2, , easy
133, 96, 3, , easy
133, 97, 4, true, easy
133, 98, 0, , easy
133, 99, 1, , easy
133, 100, 2, , easy
133, 101, 3, , easy
133, 102, 4, false, easy
133, 103, 0, , hard
133, 104, 1, , hard
133, 105, 2, , hard
133, 106, 3, , hard
133, 107, 4, false, hard
133, 108, 0, , hard
133, 109, 1, , hard
133, 110, 2, , hard
133, 111, 3, , hard
133, 112, 4, false, hard
133, 113, 0, , hard
133, 114, 1, , hard
133, 115, 2, , hard
133, 116, 3, , hard
133, 117, 4, false, hard
133, 118, 0, , hard
133, 119, 1, , hard
133, 120, 2, , hard
133, 121, 3, , hard
133, 122, 4, false, hard
133, 123, 0, , hard
133, 124, 1, , hard
133, 125, 2, , hard
133, 126, 3, , hard
133, 127, 4, false, hard
133, 128, 0, , hard
133, 129, 1, , hard
133, 130, 2, , hard
133, 131, 3, , hard
133, 132, 4, false, hard
133, 133, 0, , hard
133, 134, 1, , hard
133, 135, 2, , hard
133, 136, 3, , hard
133, 137, 4, false, hard
133, 138, 0, , hard
133, 139, 1, , hard
133, 140, 2, , hard
133, 141, 3, , hard
133, 142, 4, false, hard
133, 143, 0, , hard
133, 144, 1, , hard
133, 145, 2, , hard
133, 146, 3, , hard
133, 147, 4, false, hard
133, 148, 0, , hard
133, 149, 1, , hard
133, 150, 2, , hard
133, 151, 3, , hard
133, 152, 4, false, hard
133, 153, 0, , hard
133, 154, 1, , hard
133, 155, 2, , hard
133, 156, 3, , hard
133, 157, 4, false, hard
133, 158, 0, , hard
133, 159, 1, , hard
133, 160, 2, , hard
133, 161, 3, , hard
133, 162, 4, false, hard
133, 163, 0, , hard
133, 164, 1, , hard
133, 165, 2, , hard
133, 166, 3, , hard
133, 167, 4, false, hard
133, 168, 0, , hard
133, 169, 1, , hard
133, 170, 2, , hard
133, 171, 3, , hard
133, 172, 4, false, hard
133, 173, 0, , hard
133, 174, 1, , hard
133, 175, 2, , hard
133, 176, 3, , hard
133, 177, 4, false, hard
134, 203, 0, , easy
134, 204, 1, , easy
134, 205, 2, , easy
134, 206, 3, , easy
134, 207, 4, true, easy
134, 208, 0, , easy
134, 209, 1, , easy
134, 210, 2, , easy
134, 211, 3, , easy
134, 212, 4, true, easy
134, 213, 0, , easy
134, 214, 1, , easy
134, 215, 2, , easy
134, 216, 3, , easy
134, 217, 4, true, easy
134, 218, 0, , easy
134, 219, 1, , easy
134, 220, 2, , easy
134, 221, 3, , easy
134, 222, 4, true, easy
134, 223, 0, , easy
134, 224, 1, , easy
134, 225, 2, , easy
134, 226, 3, , easy
134, 227, 4, true, easy
134, 228, 0, , easy
134, 229, 1, , easy
134, 230, 2, , easy
134, 231, 3, , easy
134, 232, 4, true, easy
134, 233, 0, , easy
134, 234, 1, , easy
134, 235, 2, , easy
134, 236, 3, , easy
134, 237, 4, true, easy
134, 238, 0, , easy
134, 239, 1, , easy
134, 240, 2, , easy
134, 241, 3, , easy
134, 242, 4, true, easy
134, 243, 0, , easy
134, 244, 1, , easy
134, 245, 2, , easy
134, 246, 3, , easy
134, 247, 4, false, easy
134, 248, 0, , easy
134, 249, 1, , easy
134, 250, 2, , easy
134, 251, 3, , easy
134, 252, 4, false, easy
134, 253, 0, , easy
134, 254, 1, , easy
134, 255, 2, , easy
134, 256, 3, , easy
134, 257, 4, false, easy
134, 258, 0, , easy
134, 259, 1, , easy
134, 260, 2, , easy
134, 261, 3, , easy
134, 262, 4, true, easy
134, 263, 0, , easy
134, 264, 1, , easy
134, 265, 2, , easy
134, 266, 3, , easy
134, 267, 4, false, easy
134, 268, 0, , easy
134, 269, 1, , easy
134, 270, 2, , easy
134, 271, 3, , easy
134, 272, 4, true, easy
134, 273, 0, , easy
134, 274, 1, , easy
134, 275, 2, , easy
134, 276, 3, , easy
134, 277, 4, false, easy
134, 278, 0, , hard
134, 279, 1, , hard
134, 280, 2, , hard
134, 281, 3, , hard
134, 282, 4, false, hard
134, 283, 0, , hard
134, 284, 1, , hard
134, 285, 2, , hard
134, 286, 3, , hard
134, 287, 4, false, hard
134, 288, 0, , hard
134, 289, 1, , hard
134, 290, 2, , hard
134, 291, 3, , hard
134, 292, 4, false, hard
134, 293, 0, , hard
134, 294, 1, , hard
134, 295, 2, , hard
134, 296, 3, , hard
134, 297, 4, false, hard
134, 298, 0, , hard
134, 299, 1, , hard
134, 300, 2, , hard
134, 301, 3, , hard
134, 302, 4, false, hard
134, 303, 0, , hard
134, 304, 1, , hard
134, 305, 2, , hard
134, 306, 3, , hard
134, 307, 4, false, hard
134, 308, 0, , hard
134, 309, 1, , hard
134, 310, 2, , hard
134, 311, 3, , hard
134, 312, 4, false, hard
134, 313, 0, , hard
134, 314, 1, , hard
134, 315, 2, , hard
134, 316, 3, , hard
134, 317, 4, false, hard
134, 318, 0, , hard
134, 319, 1, , hard
134, 320, 2, , hard
134, 321, 3, , hard
134, 322, 4, false, hard
134, 323, 0, , hard
134, 324, 1, , hard
134, 325, 2, , hard
134, 326, 3, , hard
134, 327, 4, false, hard
134, 328, 0, , hard
134, 329, 1, , hard
134, 330, 2, , hard
134, 331, 3, , hard
134, 332, 4, false, hard
134, 333, 0, , hard
134, 334, 1, , hard
134, 335, 2, , hard
134, 336, 3, , hard
134, 337, 4, false, hard
134, 338, 0, , hard
134, 339, 1, , hard
134, 340, 2, , hard
134, 341, 3, , hard
134, 342, 4, false, hard
134, 343, 0, , hard
134, 344, 1, , hard
134, 345, 2, , hard
134, 346, 3, , hard
134, 347, 4, true, hard
134, 348, 0, , hard
134, 349, 1, , hard
134, 350, 2, , hard
134, 351, 3, , hard
134, 352, 4, false, hard
135, 28, 0, , easy
135, 29, 1, , easy
135, 30, 2, , easy
135, 31, 3, , easy
135, 32, 4, true, easy
135, 33, 0, , easy
135, 34, 1, , easy
135, 35, 2, , easy
135, 36, 3, , easy
135, 37, 4, true, easy
135, 38, 0, , easy
135, 39, 1, , easy
135, 40, 2, , easy
135, 41, 3, , easy
135, 42, 4, true, easy
135, 43, 0, , easy
135, 44, 1, , easy
135, 45, 2, , easy
135, 46, 3, , easy
135, 47, 4, true, easy
135, 48, 0, , easy
135, 49, 1, , easy
135, 50, 2, , easy
135, 51, 3, , easy
135, 52, 4, true, easy
135, 53, 0, , easy
135, 54, 1, , easy
135, 55, 2, , easy
135, 56, 3, , easy
135, 57, 4, true, easy
135, 58, 0, , easy
135, 59, 1, , easy
135, 60, 2, , easy
135, 61, 3, , easy
135, 62, 4, true, easy
135, 63, 0, , easy
135, 64, 1, , easy
135, 65, 2, , easy
135, 66, 3, , easy
135, 67, 4, true, easy
135, 68, 0, , easy
135, 69, 1, , easy
135, 70, 2, , easy
135, 71, 3, , easy
135, 72, 4, true, easy
135, 73, 0, , easy
135, 74, 1, , easy
135, 75, 2, , easy
135, 76, 3, , easy
135, 77, 4, true, easy
135, 78, 0, , easy
135, 79, 1, , easy
135, 80, 2, , easy
135, 81, 3, , easy
135, 82, 4, true, easy
135, 83, 0, , easy
135, 84, 1, , easy
135, 85, 2, , easy
135, 86, 3, , easy
135, 87, 4, true, easy
135, 88, 0, , easy
135, 89, 1, , easy
135, 90, 2, , easy
135, 91, 3, , easy
135, 92, 4, true, easy
135, 93, 0, , easy
135, 94, 1, , easy
135, 95, 2, , easy
135, 96, 3, , easy
135, 97, 4, true, easy
135, 98, 0, , easy
135, 99, 1, , easy
135, 100, 2, , easy
135, 101, 3, , easy
135, 102, 4, true, easy
135, 103, 0, , hard
135, 104, 1, , hard
135, 105, 2, , hard
135, 106, 3, , hard
135, 107, 4, true, hard
135, 108, 0, , hard
135, 109, 1, , hard
135, 110, 2, , hard
135, 111, 3, , hard
135, 112, 4, true, hard
135, 113, 0, , hard
135, 114, 1, , hard
135, 115, 2, , hard
135, 116, 3, , hard
135, 117, 4, true, hard
135, 118, 0, , hard
135, 119, 1, , hard
135, 120, 2, , hard
135, 121, 3, , hard
135, 122, 4, true, hard
135, 123, 0, , hard
135, 124, 1, , hard
135, 125, 2, , hard
135, 126, 3, , hard
135, 127, 4, true, hard
135, 128, 0, , hard
135, 129, 1, , hard
135, 130, 2, , hard
135, 131, 3, , hard
135, 132, 4, true, hard
135, 133, 0, , hard
135, 134, 1, , hard
135, 135, 2, , hard
135, 136, 3, , hard
135, 137, 4, true, hard
135, 138, 0, , hard
135, 139, 1, , hard
135, 140, 2, , hard
135, 141, 3, , hard
135, 142, 4, true, hard
135, 143, 0, , hard
135, 144, 1, , hard
135, 145, 2, , hard
135, 146, 3, , hard
135, 147, 4, true, hard
135, 148, 0, , hard
135, 149, 1, , hard
135, 150, 2, , hard
135, 151, 3, , hard
135, 152, 4, true, hard
135, 153, 0, , hard
135, 154, 1, , hard
135, 155, 2, , hard
135, 156, 3, , hard
135, 157, 4, true, hard
135, 158, 0, , hard
135, 159, 1, , hard
135, 160, 2, , hard
135, 161, 3, , hard
135, 162, 4, true, hard
135, 163, 0, , hard
135, 164, 1, , hard
135, 165, 2, , hard
135, 166, 3, , hard
135, 167, 4, true, hard
135, 168, 0, , hard
135, 169, 1, , hard
135, 170, 2, , hard
135, 171, 3, , hard
135, 172, 4, true, hard
135, 173, 0, , hard
135, 174, 1, , hard
135, 175, 2, , hard
135, 176, 3, , hard
135, 177, 4, true, hard
136, 203, 0, , easy
136, 204, 1, , easy
136, 205, 2, , easy
136, 206, 3, , easy
136, 207, 4, false, easy
136, 208, 0, , easy
136, 209, 1, , easy
136, 210, 2, , easy
136, 211, 3, , easy
136, 212, 4, false, easy
136, 213, 0, , easy
136, 214, 1, , easy
136, 215, 2, , easy
136, 216, 3, , easy
136, 217, 4, false, easy
136, 218, 0, , easy
136, 219, 1, , easy
136, 220, 2, , easy
136, 221, 3, , easy
136, 222, 4, false, easy
136, 223, 0, , easy
136, 224, 1, , easy
136, 225, 2, , easy
136, 226, 3, , easy
136, 227, 4, true, easy
136, 228, 0, , easy
136, 229, 1, , easy
136, 230, 2, , easy
136, 231, 3, , easy
136, 232, 4, false, easy
136, 233, 0, , easy
136, 234, 1, , easy
136, 235, 2, , easy
136, 236, 3, , easy
136, 237, 4, false, easy
136, 238, 0, , easy
136, 239, 1, , easy
136, 240, 2, , easy
136, 241, 3, , easy
136, 242, 4, false, easy
136, 243, 0, , easy
136, 244, 1, , easy
136, 245, 2, , easy
136, 246, 3, , easy
136, 247, 4, false, easy
136, 248, 0, , easy
136, 249, 1, , easy
136, 250, 2, , easy
136, 251, 3, , easy
136, 252, 4, true, easy
136, 253, 0, , easy
136, 254, 1, , easy
136, 255, 2, , easy
136, 256, 3, , easy
136, 257, 4, false, easy
136, 258, 0, , easy
136, 259, 1, , easy
136, 260, 2, , easy
136, 261, 3, , easy
136, 262, 4, false, easy
136, 263, 0, , easy
136, 264, 1, , easy
136, 265, 2, , easy
136, 266, 3, , easy
136, 267, 4, true, easy
136, 268, 0, , easy
136, 269, 1, , easy
136, 270, 2, , easy
136, 271, 3, , easy
136, 272, 4, false, easy
136, 273, 0, , easy
136, 274, 1, , easy
136, 275, 2, , easy
136, 276, 3, , easy
136, 277, 4, true, easy
136, 278, 0, , hard
136, 279, 1, , hard
136, 280, 2, , hard
136, 281, 3, , hard
136, 282, 4, false, hard
136, 283, 0, , hard
136, 284, 1, , hard
136, 285, 2, , hard
136, 286, 3, , hard
136, 287, 4, false, hard
136, 288, 0, , hard
136, 289, 1, , hard
136, 290, 2, , hard
136, 291, 3, , hard
136, 292, 4, false, hard
136, 293, 0, , hard
136, 294, 1, , hard
136, 295, 2, , hard
136, 296, 3, , hard
136, 297, 4, false, hard
136, 298, 0, , hard
136, 299, 1, , hard
136, 300, 2, , hard
136, 301, 3, , hard
136, 302, 4, false, hard
136, 303, 0, , hard
136, 304, 1, , hard
136, 305, 2, , hard
136, 306, 3, , hard
136, 307, 4, false, hard
136, 308, 0, , hard
136, 309, 1, , hard
136, 310, 2, , hard
136, 311, 3, , hard
136, 312, 4, false, hard
136, 313, 0, , hard
136, 314, 1, , hard
136, 315, 2, , hard
136, 316, 3, , hard
136, 317, 4, false, hard
136, 318, 0, , hard
136, 319, 1, , hard
136, 320, 2, , hard
136, 321, 3, , hard
136, 322, 4, false, hard
136, 323, 0, , hard
136, 324, 1, , hard
136, 325, 2, , hard
136, 326, 3, , hard
136, 327, 4, false, hard
136, 328, 0, , hard
136, 329, 1, , hard
136, 330, 2, , hard
136, 331, 3, , hard
136, 332, 4, false, hard
136, 333, 0, , hard
136, 334, 1, , hard
136, 335, 2, , hard
136, 336, 3, , hard
136, 337, 4, false, hard
136, 338, 0, , hard
136, 339, 1, , hard
136, 340, 2, , hard
136, 341, 3, , hard
136, 342, 4, false, hard
136, 343, 0, , hard
136, 344, 1, , hard
136, 345, 2, , hard
136, 346, 3, , hard
136, 347, 4, false, hard
136, 348, 0, , hard
136, 349, 1, , hard
136, 350, 2, , hard
136, 351, 3, , hard
136, 352, 4, false, hard
137, 28, 0, , easy
137, 29, 1, , easy
137, 30, 2, , easy
137, 31, 3, , easy
137, 32, 4, true, easy
137, 33, 0, , easy
137, 34, 1, , easy
137, 35, 2, , easy
137, 36, 3, , easy
137, 37, 4, true, easy
137, 38, 0, , easy
137, 39, 1, , easy
137, 40, 2, , easy
137, 41, 3, , easy
137, 42, 4, true, easy
137, 43, 0, , easy
137, 44, 1, , easy
137, 45, 2, , easy
137, 46, 3, , easy
137, 47, 4, true, easy
137, 48, 0, , easy
137, 49, 1, , easy
137, 50, 2, , easy
137, 51, 3, , easy
137, 52, 4, true, easy
137, 53, 0, , easy
137, 54, 1, , easy
137, 55, 2, , easy
137, 56, 3, , easy
137, 57, 4, true, easy
137, 58, 0, , easy
137, 59, 1, , easy
137, 60, 2, , easy
137, 61, 3, , easy
137, 62, 4, false, easy
137, 63, 0, , easy
137, 64, 1, , easy
137, 65, 2, , easy
137, 66, 3, , easy
137, 67, 4, true, easy
137, 68, 0, , easy
137, 69, 1, , easy
137, 70, 2, , easy
137, 71, 3, , easy
137, 72, 4, true, easy
137, 73, 0, , easy
137, 74, 1, , easy
137, 75, 2, , easy
137, 76, 3, , easy
137, 77, 4, true, easy
137, 78, 0, , easy
137, 79, 1, , easy
137, 80, 2, , easy
137, 81, 3, , easy
137, 82, 4, true, easy
137, 83, 0, , easy
137, 84, 1, , easy
137, 85, 2, , easy
137, 86, 3, , easy
137, 87, 4, true, easy
137, 88, 0, , easy
137, 89, 1, , easy
137, 90, 2, , easy
137, 91, 3, , easy
137, 92, 4, true, easy
137, 93, 0, , easy
137, 94, 1, , easy
137, 95, 2, , easy
137, 96, 3, , easy
137, 97, 4, true, easy
137, 98, 0, , easy
137, 99, 1, , easy
137, 100, 2, , easy
137, 101, 3, , easy
137, 102, 4, true, easy
137, 103, 0, , hard
137, 104, 1, , hard
137, 105, 2, , hard
137, 106, 3, , hard
